         46737219 function calls (46211385 primitive calls) in 631.357 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mathtext.py:1355(Node)
        1    0.000    0.000    0.000    0.000 mathtext.py:137(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:1385(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1411(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1418(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1425(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1503(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1532(List)
        1    0.000    0.000    0.000    0.000 mathtext.py:1594(Hlist)
        1    0.000    0.000    0.006    0.006 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1705(Vlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1779(Rule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1796(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1807(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1816(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1849(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:1853(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1885(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1889(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1893(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1897(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1901(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1905(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1909(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1913(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1922(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1930(Kern)
        1    0.000    0.000    0.000    0.000 mathtext.py:1959(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:1973(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:2010(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:2037(Ship)
        1    0.000    0.000    0.000    0.000 mathtext.py:211(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:217(MathtextBackendPs)
        1    0.000    0.000    0.003    0.003 mathtext.py:2202(Parser)
        1    0.000    0.000    0.000    0.000 mathtext.py:2523(State)
        1    0.000    0.000    0.000    0.000 mathtext.py:257(MathtextBackendPdf)
        1    0.000    0.000    0.003    0.003 mathtext.py:2738(<lambda>)
        1    0.000    0.000    0.003    0.003 mathtext.py:2738(<listcomp>)
    10698    0.001    0.000    0.002    0.000 mathtext.py:2739(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:285(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:314(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:3204(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:3227(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:342(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:370(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:529(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:634(BakomaFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:746(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:83(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:861(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:904(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:919(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:934(StixFonts)
        1    0.000    0.000    0.000    0.000 matrix_functions.py:15(<module>)
        1    0.000    0.000    0.000    0.000 matrix_inverse_tril.py:15(<module>)
        1    0.000    0.000    0.000    0.000 matrix_inverse_tril.py:36(MatrixInverseTriL)
        1    0.000    0.000    0.003    0.003 measurements.py:31(<module>)
        1    0.000    0.000    0.010    0.010 mel_ops.py:15(<module>)
        1    0.000    0.000    0.001    0.001 melt.py:3(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        1    0.000    0.000    0.000    0.000 memory.py:16(<module>)
        1    0.000    0.000    0.013    0.013 memory_stats_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:1151(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 merge.py:1254(_AsOfMerge)
        1    0.000    0.000    0.001    0.001 merge.py:18(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:221(Add)
        1    0.000    0.000    0.000    0.000 merge.py:253(Subtract)
        1    0.000    0.000    0.000    0.000 merge.py:292(Multiply)
        1    0.000    0.000    0.000    0.000 merge.py:3(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:308(Average)
        1    0.000    0.000    0.000    0.000 merge.py:32(_Merge)
        1    0.000    0.000    0.000    0.000 merge.py:324(Maximum)
        1    0.000    0.000    0.000    0.000 merge.py:340(Minimum)
        1    0.000    0.000    0.000    0.000 merge.py:356(Concatenate)
        1    0.000    0.000    0.000    0.000 merge.py:447(Dot)
        1    0.000    0.000    0.000    0.000 merge.py:484(_MergeOperation)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1159(EmailMessage)
        1    0.000    0.000    0.000    0.000 message.py:35(<module>)
        1    0.000    0.000    0.000    0.000 message.py:39(Error)
        1    0.000    0.000    0.000    0.000 message.py:40(DecodeError)
        1    0.000    0.000    0.000    0.000 message.py:41(EncodeError)
        1    0.000    0.000    0.000    0.000 message.py:44(Message)
        1    0.000    0.000    0.004    0.004 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.000    0.000 message_factory.py:38(<module>)
        1    0.000    0.000    0.000    0.000 message_factory.py:47(MessageFactory)
        2    0.000    0.000    0.000    0.000 message_factory.py:50(__init__)
        1    0.000    0.000    0.001    0.001 messagebox.py:25(<module>)
        1    0.000    0.000    0.000    0.000 messagebox.py:57(Message)
        1    0.000    0.000    0.000    0.000 meta_graph.py:16(<module>)
        1    0.001    0.001    0.004    0.004 meta_graph_pb2.py:4(<module>)
       21    0.000    0.000    0.000    0.000 meta_graph_pb2.py:5(<lambda>)
        1    0.000    0.000    0.002    0.002 meta_graph_transform.py:19(<module>)
        1    0.000    0.000    0.003    0.003 methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 metric_key.py:20(<module>)
        1    0.000    0.000    0.000    0.000 metric_key.py:26(MetricKey)
        1    0.000    0.000    0.000    0.000 metric_keys.py:15(<module>)
        1    0.000    0.000    0.000    0.000 metric_keys.py:24(MetricKeys)
        1    0.000    0.000    0.001    0.001 metric_loss_ops.py:15(<module>)
        1    0.000    0.000    0.004    0.004 metric_ops.py:19(<module>)
        1    0.000    0.000    0.000    0.000 metric_spec.py:20(<module>)
        1    0.000    0.000    0.000    0.000 metric_spec.py:229(MetricSpec)
        1    0.000    0.000    0.002    0.002 metrics.py:15(<module>)
        1    0.000    0.000    0.003    0.003 metrics.py:16(<module>)
        1    0.000    0.000    0.001    0.001 metrics.py:17(<module>)
        1    0.000    0.000    0.000    0.000 metrics.py:262(Metric)
        1    0.000    0.000    0.000    0.000 metrics.py:454(Mean)
        1    0.000    0.000    0.000    0.000 metrics.py:525(MeanMetricWrapper)
        1    0.000    0.000    0.000    0.000 metrics.py:572(BinaryAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:597(CategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:620(SparseCategoricalAccuracy)
        2    0.000    0.000    0.001    0.001 metrics_impl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:292(Mean)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:363(Accuracy)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:39(Metric)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:403(CategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:447(BinaryAccuracy)
        1    0.000    0.000    0.000    0.000 metrics_impl.py:498(SparseAccuracy)
        1    0.000    0.000    0.000    0.000 mfcc_ops.py:15(<module>)
       14    0.000    0.000    0.000    0.000 minicompat.py:101(defproperty)
        1    0.000    0.000    0.000    0.000 minicompat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 minicompat.py:50(NodeList)
        1    0.000    0.000    0.000    0.000 minicompat.py:74(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 minidom.py:1065(Text)
        1    0.000    0.000    0.000    0.000 minidom.py:1174(Comment)
        1    0.000    0.000    0.000    0.000 minidom.py:1188(CDATASection)
        1    0.000    0.000    0.000    0.000 minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:1266(Identified)
        1    0.000    0.000    0.000    0.000 minidom.py:1281(DocumentType)
        1    0.000    0.000    0.000    0.000 minidom.py:1341(Entity)
        1    0.000    0.000    0.000    0.000 minidom.py:1381(Notation)
        1    0.000    0.000    0.000    0.000 minidom.py:1390(DOMImplementation)
        1    0.000    0.000    0.000    0.000 minidom.py:1469(ElementInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:1519(Document)
        1    0.000    0.000    0.006    0.006 minidom.py:16(<module>)
        1    0.000    0.000    0.000    0.000 minidom.py:326(DocumentFragment)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 minidom.py:344(Attr)
        1    0.000    0.000    0.000    0.000 minidom.py:470(NamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:639(TypeInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:642(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:661(Element)
        1    0.000    0.000    0.000    0.000 minidom.py:924(Childless)
        1    0.000    0.000    0.000    0.000 minidom.py:965(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 minidom.py:991(CharacterData)
        1    0.000    0.000    0.061    0.061 minimize_trustregion_constr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:26(HessianLinearOperator)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:39(LagrangianHessian)
        1    0.000    0.000    0.015    0.015 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.002    0.002 mirrored_strategy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:304(MirroredStrategy)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:64(_RequestedStop)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:722(_MirroredTowerThread)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:801(MirroredTowerContext)
        1    0.000    0.000    0.009    0.009 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:11(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 misc.py:15(<module>)
    21490    0.011    0.000    0.059    0.000 missing.py:112(_isna_new)
      937    0.004    0.000    0.036    0.000 missing.py:189(_isna_ndarraylike)
      301    0.000    0.000    0.002    0.000 missing.py:259(notna)
        2    0.000    0.000    0.000    0.000 missing.py:3(<module>)
    21490    0.007    0.000    0.066    0.000 missing.py:32(isna)
     1241    0.003    0.000    0.038    0.000 missing.py:376(array_equivalent)
        4    0.000    0.000    0.000    0.000 missing.py:458(_interp_wrapper)
      340    0.000    0.000    0.000    0.000 missing.py:596(clean_reindex_fill_method)
        2    0.000    0.000    0.000    0.000 missing.py:600(fill_zeros)
      340    0.000    0.000    0.000    0.000 missing.py:74(clean_fill_method)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.001    0.001 mixture.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mixture.py:38(Mixture)
        1    0.000    0.000    0.001    0.001 mixture_same_family.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mixture_same_family.py:34(MixtureSameFamily)
        1    0.000    0.000    0.004    0.004 mlab.py:155(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:1557(PCA)
        1    0.000    0.000    0.000    0.000 mlab.py:2943(FormatObj)
        1    0.000    0.000    0.000    0.000 mlab.py:2962(FormatString)
        1    0.000    0.000    0.000    0.000 mlab.py:2969(FormatFormatStr)
        1    0.000    0.000    0.000    0.000 mlab.py:2980(FormatFloat)
        1    0.000    0.000    0.000    0.000 mlab.py:2999(FormatInt)
        1    0.000    0.000    0.000    0.000 mlab.py:3012(FormatBool)
        1    0.000    0.000    0.000    0.000 mlab.py:3021(FormatPercent)
        1    0.000    0.000    0.000    0.000 mlab.py:3027(FormatThousands)
        1    0.000    0.000    0.000    0.000 mlab.py:3033(FormatMillions)
        1    0.000    0.000    0.000    0.000 mlab.py:3039(FormatDate)
        1    0.000    0.000    0.000    0.000 mlab.py:3057(FormatDatetime)
        1    0.000    0.000    0.000    0.000 mlab.py:3601(GaussianKDE)
        1    0.000    0.000    0.000    0.000 mnist.py:114(DataSet)
        1    0.000    0.000    0.000    0.000 mnist.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mnist.py:20(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet.py:17(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet.py:52(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet_v2.py:17(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet_v2.py:74(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:1016(Mock)
        1    0.000    0.000    0.000    0.000 mock.py:1093(_patch)
        1    0.000    0.000    0.000    0.000 mock.py:1551(_patch_dict)
       15    0.000    0.000    0.000    0.000 mock.py:1707(<genexpr>)
       15    0.000    0.000    0.000    0.000 mock.py:1708(<genexpr>)
        1    0.000    0.000    0.000    0.000 mock.py:1731(<setcomp>)
        1    0.000    0.000    0.000    0.000 mock.py:1827(MagicMixin)
        1    0.000    0.000    0.000    0.000 mock.py:1857(NonCallableMagicMock)
        1    0.000    0.000    0.000    0.000 mock.py:1870(MagicMock)
        1    0.000    0.000    0.000    0.000 mock.py:1892(MagicProxy)
        1    0.000    0.000    0.000    0.000 mock.py:1915(_ANY)
        1    0.000    0.000    0.000    0.000 mock.py:1949(_Call)
        1    0.000    0.000    0.000    0.000 mock.py:1968(__new__)
        1    0.000    0.000    0.000    0.000 mock.py:2000(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:2277(_SpecState)
        1    0.000    0.000    0.000    0.000 mock.py:2392(PropertyMock)
        1    0.000    0.000    0.000    0.000 mock.py:243(_SentinelObject)
        3    0.000    0.000    0.000    0.000 mock.py:245(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:252(_Sentinel)
        1    0.000    0.000    0.000    0.000 mock.py:254(__init__)
        3    0.000    0.000    0.000    0.000 mock.py:257(__getattr__)
        5    0.000    0.000    0.000    0.000 mock.py:284(_delegating_property)
        1    0.000    0.000    0.000    0.000 mock.py:303(_CallList)
        1    0.000    0.000    0.000    0.000 mock.py:348(_MockIter)
        1    0.000    0.000    0.000    0.000 mock.py:35(<setcomp>)
        1    0.000    0.000    0.000    0.000 mock.py:356(Base)
        1    0.000    0.000    0.000    0.000 mock.py:364(NonCallableMock)
        1    0.000    0.000    0.001    0.001 mock.py:8(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:915(CallableMixin)
        1    0.000    0.000    0.008    0.008 model.py:15(<module>)
        1    0.002    0.002    0.002    0.002 model.py:345(SequentialTimeSeriesModel)
        1    0.000    0.000    0.000    0.000 model.py:55(TimeSeriesModel)
        1    0.000    0.000    0.000    0.000 model.py:676(_FakeTensorArray)
        1    0.000    0.000    0.000    0.000 model_analyzer.py:125(Profiler)
        2    0.000    0.000    0.044    0.022 model_analyzer.py:18(<module>)
        1    0.000    0.000    0.000    0.000 model_analyzer.py:28(<module>)
        1    0.000    0.000    0.000    0.000 model_average_optimizer.py:101(ModelAverageOptimizer)
        1    0.000    0.000    0.000    0.000 model_average_optimizer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 model_average_optimizer.py:296(_ModelAverageOptimizerHook)
        1    0.000    0.000    0.000    0.000 model_average_optimizer.py:36(ModelAverageCustomGetter)
        1    0.000    0.000    0.001    0.001 model_flags_pb2.py:4(<module>)
        7    0.000    0.000    0.000    0.000 model_flags_pb2.py:5(<lambda>)
        1    0.000    0.000    0.043    0.043 model_fn.py:16(<module>)
        1    0.000    0.000    0.003    0.003 model_fn.py:21(<module>)
        1    0.000    0.000    0.000    0.000 model_fn.py:39(ModeKeys)
        1    0.000    0.000    0.000    0.000 model_fn.py:411(_TPUEstimatorSpec)
        1    0.000    0.000    0.000    0.000 model_fn.py:48(ModeKeys)
        1    0.000    0.000    0.000    0.000 model_fn.py:66(EstimatorSpec)
        1    0.000    0.000    0.000    0.000 model_fn.py:70(ModelFnOps)
        1    0.000    0.000    0.021    0.021 model_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 model_ops.py:49(TreeVariableSavable)
        1    0.000    0.000    0.000    0.000 model_utils.py:15(<module>)
        1    0.000    0.000    0.002    0.002 models.py:17(<module>)
        1    0.000    0.000    0.008    0.008 models.py:20(<module>)
        2    0.000    0.000    0.000    0.000 momentum.py:16(<module>)
        1    0.000    0.000    0.000    0.000 momentum.py:25(MomentumOptimizer)
        1    0.000    0.000    0.000    0.000 momentum.py:28(MomentumOptimizer)
        1    0.000    0.000    0.000    0.000 monitor.py:15(<module>)
        1    0.000    0.000    0.000    0.000 monitor.py:26(Monitor)
        1    0.000    0.000    0.000    0.000 monitored_session.py:1015(_WrappedSession)
        1    0.000    0.000    0.000    0.000 monitored_session.py:1086(_RecoverableSession)
        1    0.000    0.000    0.000    0.000 monitored_session.py:1190(_CoordinatedSession)
        1    0.000    0.000    0.000    0.000 monitored_session.py:1258(_HookedSession)
        1    0.000    0.000    0.023    0.023 monitored_session.py:16(<module>)
        1    0.000    0.000    0.000    0.000 monitored_session.py:507(SessionCreator)
        1    0.000    0.000    0.000    0.000 monitored_session.py:517(ChiefSessionCreator)
        1    0.000    0.000    0.000    0.000 monitored_session.py:569(WorkerSessionCreator)
        1    0.000    0.000    0.000    0.000 monitored_session.py:57(Scaffold)
        1    0.000    0.000    0.000    0.000 monitored_session.py:612(_MonitoredSession)
        1    0.000    0.000    0.000    0.000 monitored_session.py:734(StepContext)
        1    0.000    0.000    0.000    0.000 monitored_session.py:787(_CoordinatedSessionCreator)
        1    0.000    0.000    0.000    0.000 monitored_session.py:841(MonitoredSession)
        1    0.000    0.000    0.000    0.000 monitored_session.py:924(SingularMonitoredSession)
        1    0.000    0.000    0.000    0.000 monitors.py:1086(CheckpointSaver)
        1    0.000    0.000    0.000    0.000 monitors.py:1176(StepCounter)
        1    0.000    0.000    0.000    0.000 monitors.py:1213(NanLossDuringTrainingError)
        1    0.000    0.000    0.000    0.000 monitors.py:1219(NanLoss)
        1    0.000    0.000    0.000    0.000 monitors.py:1260(RunHookAdapterForMonitors)
        1    0.000    0.000    0.000    0.000 monitors.py:237(EveryN)
        1    0.000    0.000    0.002    0.002 monitors.py:35(<module>)
        1    0.000    0.000    0.000    0.000 monitors.py:384(StopAtStep)
        1    0.000    0.000    0.000    0.000 monitors.py:430(PrintTensor)
        1    0.000    0.000    0.000    0.000 monitors.py:471(LoggingTrainable)
        1    0.000    0.000    0.000    0.000 monitors.py:514(SummarySaver)
        1    0.000    0.000    0.000    0.000 monitors.py:578(ValidationMonitor)
        1    0.000    0.000    0.000    0.000 monitors.py:63(BaseMonitor)
        1    0.000    0.000    0.000    0.000 monitors.py:785(CaptureVariable)
        1    0.000    0.000    0.000    0.000 monitors.py:862(GraphDump)
        1    0.000    0.000    0.000    0.000 monitors.py:957(ExportMonitor)
        1    0.000    0.000    0.002    0.002 monte_carlo.py:15(<module>)
        1    0.000    0.000    0.001    0.001 monte_carlo_impl.py:20(<module>)
        1    0.000    0.000    0.002    0.002 more.py:1(<module>)
        1    0.000    0.000    0.000    0.000 more.py:165(peekable)
        1    0.000    0.000    0.000    0.000 more.py:1886(SequenceView)
        1    0.000    0.000    0.000    0.000 more.py:1930(seekable)
        1    0.000    0.000    0.000    0.000 more.py:2014(run_length)
        1    0.000    0.000    0.000    0.000 more.py:711(bucket)
        1    0.000    0.000    0.005    0.005 morestats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 morphology.py:31(<module>)
        1    0.000    0.000    0.000    0.000 moving_average_optimizer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 moving_average_optimizer.py:31(MovingAverageOptimizer)
        1    0.000    0.000    0.000    0.000 moving_averages.py:15(<module>)
        1    0.000    0.000    0.000    0.000 moving_averages.py:237(ExponentialMovingAverage)
        1    0.000    0.000    0.000    0.000 moving_stats.py:15(<module>)
        1    0.000    0.000    0.001    0.001 mstats.py:128(<module>)
        1    0.000    0.000    0.006    0.006 mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mstats_extras.py:4(<module>)
        1    0.000    0.000    0.001    0.001 multi.py:131(MultiIndex)
        1    0.000    0.000    0.001    0.001 multi.py:3(<module>)
        1    0.000    0.000    0.000    0.000 multi.py:50(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 multi.py:55(<module>)
        1    0.000    0.000    0.000    0.000 multi.py:89(MultiIndexPyIntEngine)
        1    0.000    0.000    0.174    0.174 multi_gpu_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 multi_head.py:16(<module>)
        1    0.000    0.000    0.000    0.000 multi_head.py:166(_MultiHead)
        1    0.000    0.000    0.002    0.002 multi_worker_util.py:15(<module>)
        1    0.000    0.000    0.039    0.039 multiarray.py:7(<module>)
        1    0.000    0.000    0.001    0.001 multinomial.py:15(<module>)
        1    0.000    0.000    0.000    0.000 multinomial.py:54(Multinomial)
        1    0.000    0.000    0.001    0.001 multiple_dispatch.py:15(<module>)
        1    0.000    0.000    0.004    0.004 multiprocessing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multiprocessing.py:49(RemoteException)
        1    0.000    0.000    0.000    0.000 multitask_optimizer_wrapper.py:15(<module>)
        1    0.000    0.000    0.000    0.000 multitask_optimizer_wrapper.py:53(MultitaskOptimizerWrapper)
        1    0.000    0.000    0.004    0.004 mvn_diag.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mvn_diag.py:228(MultivariateNormalDiagWithSoftplusScale)
        1    0.000    0.000    0.000    0.000 mvn_diag.py:34(MultivariateNormalDiag)
        1    0.000    0.000    0.001    0.001 mvn_diag_plus_low_rank.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mvn_diag_plus_low_rank.py:33(MultivariateNormalDiagPlusLowRank)
        1    0.000    0.000    0.002    0.002 mvn_full_covariance.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mvn_full_covariance.py:35(MultivariateNormalFullCovariance)
        1    0.000    0.000    0.002    0.002 mvn_linear_operator.py:15(<module>)
        1    0.000    0.000    0.001    0.001 mvn_linear_operator.py:56(MultivariateNormalLinearOperator)
        1    0.000    0.000    0.001    0.001 mvn_tril.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mvn_tril.py:33(MultivariateNormalTriL)
        1    0.000    0.000    0.000    0.000 nadam_optimizer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 nadam_optimizer.py:28(NadamOptimizer)
        1    0.000    0.000    0.000    0.000 namedtuples.py:102(ACGANModel)
        1    0.000    0.000    0.000    0.000 namedtuples.py:120(CycleGANModel)
        1    0.000    0.000    0.000    0.000 namedtuples.py:139(StarGANModel)
        1    0.000    0.000    0.000    0.000 namedtuples.py:187(GANLoss)
        1    0.000    0.000    0.012    0.012 namedtuples.py:20(<module>)
        1    0.000    0.000    0.000    0.000 namedtuples.py:200(CycleGANLoss)
        1    0.000    0.000    0.000    0.000 namedtuples.py:212(GANTrainOps)
        1    0.000    0.000    0.000    0.000 namedtuples.py:227(GANTrainSteps)
        1    0.000    0.000    0.000    0.000 namedtuples.py:41(GANModel)
        1    0.000    0.000    0.000    0.000 namedtuples.py:80(InfoGANModel)
        1    0.000    0.000    0.004    0.004 naming.py:15(<module>)
        1    0.000    0.000    0.000    0.000 naming.py:24(Namer)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.001    0.001 nanops.py:1(<module>)
        6    0.000    0.000    0.000    0.000 nanops.py:179(_get_fill_value)
        6    0.000    0.000    0.000    0.000 nanops.py:202(_get_values)
        6    0.000    0.000    0.000    0.000 nanops.py:256(_na_ok_dtype)
        6    0.000    0.000    0.000    0.000 nanops.py:260(_view_if_needed)
        6    0.000    0.000    0.001    0.000 nanops.py:318(nanany)
        1    0.000    0.000    0.000    0.000 nanops.py:48(set_use_bottleneck)
        2    0.000    0.000    0.000    0.000 nanops.py:493(_nanminmax)
        1    0.000    0.000    0.000    0.000 nanops.py:58(disallow)
       13    0.000    0.000    0.000    0.000 nanops.py:60(__init__)
       32    0.000    0.000    0.000    0.000 nanops.py:62(<genexpr>)
       13    0.000    0.000    0.000    0.000 nanops.py:68(__call__)
        6    0.000    0.000    0.000    0.000 nanops.py:834(make_nancomp)
        1    0.000    0.000    0.000    0.000 nanops.py:90(bottleneck_switch)
        6    0.000    0.000    0.000    0.000 nanops.py:92(__init__)
        6    0.000    0.000    0.000    0.000 nanops.py:95(__call__)
        1    0.000    0.000    0.000    0.000 nasnet.py:17(<module>)
        1    0.000    0.000    0.000    0.000 nasnet.py:35(<module>)
        1    0.000    0.000    0.018    0.018 nccl_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:6(<module>)
        1    0.000    0.000    0.001    0.001 negative_binomial.py:15(<module>)
        1    0.000    0.000    0.000    0.000 negative_binomial.py:33(NegativeBinomial)
       60    0.000    0.000    0.000    0.000 nest.py:128(_packed_nest_with_indices)
        1    0.000    0.000    0.000    0.000 nest.py:135(_DotString)
      165    0.000    0.000    0.001    0.000 nest.py:159(pack_sequence_as)
      268    0.006    0.000    0.012    0.000 nest.py:189(flatten_dict_items)
        3    0.000    0.000    0.001    0.000 nest.py:197(map_structure)
        3    0.000    0.000    0.001    0.000 nest.py:243(<listcomp>)
        3    0.000    0.000    0.000    0.000 nest.py:247(<listcomp>)
        1    0.000    0.000    0.000    0.000 nest.py:31(<module>)
        1    0.000    0.000    0.000    0.000 nest.py:32(<module>)
       60    0.000    0.000    0.000    0.000 nest.py:54(_sequence_like)
      300    0.000    0.000    0.000    0.000 nest.py:83(_yield_value)
        1    0.000    0.000    0.002    0.002 network.py:15(<module>)
        1    0.000    0.000    0.053    0.053 network.py:17(<module>)
        1    0.000    0.000    0.000    0.000 network.py:526(Sequential)
        1    0.000    0.000    0.000    0.000 network.py:67(Network)
        1    0.000    0.000    0.000    0.000 network.py:73(Network)
        1    0.000    0.000    0.013    0.013 nn.py:16(<module>)
